game_id,season,season_type,game_date,game_date_time,athlete_id,athlete_display_name,team_id,team_name,team_location,team_short_display_name,minutes,fgm,fga,fg3m,fg3a,ftm,fta,orb,drb,rebounds,ast,steals,blocks,tov,fouls,plus_minus,pts,starter,ejected,did_not_play,reason,active,athlete_jersey,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_display_name,team_uid,team_slug,team_logo,team_abbreviation,team_color,team_alternate_color,home_away,team_winner,opponent_team_id,opponent_team_name,opponent_team_location,opponent_team_display_name,opponent_team_abbreviation,opponent_team_logo,opponent_team_color,opponent_team_alternate_color,opponent_team_score,poss_est,efg_pct,tov_pct,ftr,ts_pct,fg2m,fg2a,fg2_pct,fg3_pct,ft_pct,fg3ar,ortg,ast_rate,ast_tov,minutes_decimal
401736154,2025,2,2025-06-01,2025-06-01 18:00:00-04:00,2590093,Kiah Stokes,17,Aces,Las Vegas,Aces,19.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,True,False,False,COACH'S DECISION,True,41,K. Stokes,https://a.espncdn.com/i/headshots/wnba/players/full/2590093.png,Center,C,Las Vegas Aces,s:40~l:59~t:17,las-vegas-aces,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,LV,a7a8aa,0,away,True,14,Storm,Seattle,Seattle Storm,SEA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,2c5235,fee11a,70,1.0,0.5,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.5,200.0,0.0,0.0,19.0
401736154,2025,2,2025-06-01,2025-06-01 18:00:00-04:00,3149391,A'ja Wilson,17,Aces,Las Vegas,Aces,35.0,9.0,22.0,1.0,2.0,0.0,0.0,4.0,3.0,7.0,3.0,3.0,4.0,3.0,2.0,0.0,19.0,True,False,False,COACH'S DECISION,True,22,A. Wilson,https://a.espncdn.com/i/headshots/wnba/players/full/3149391.png,Center,C,Las Vegas Aces,s:40~l:59~t:17,las-vegas-aces,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,LV,a7a8aa,0,away,True,14,Storm,Seattle,Seattle Storm,SEA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,2c5235,fee11a,70,21.0,0.4318181818181818,0.14285714285714285,0.0,0.4318181818181818,8.0,20.0,0.4,0.5,0.0,0.09090909090909091,90.47619047619048,0.3333333333333333,1.0,35.0
401736154,2025,2,2025-06-01,2025-06-01 18:00:00-04:00,2529122,Chelsea Gray,17,Aces,Las Vegas,Aces,34.0,3.0,6.0,2.0,3.0,2.0,2.0,0.0,4.0,4.0,6.0,0.0,0.0,6.0,1.0,2.0,10.0,True,False,False,COACH'S DECISION,True,12,C. Gray,https://a.espncdn.com/i/headshots/wnba/players/full/2529122.png,Guard,G,Las Vegas Aces,s:40~l:59~t:17,las-vegas-aces,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,LV,a7a8aa,0,away,True,14,Storm,Seattle,Seattle Storm,SEA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,2c5235,fee11a,70,12.879999999999999,0.6666666666666666,0.46583850931677023,0.3333333333333333,0.7267441860465116,1.0,3.0,0.3333333333333333,0.6666666666666666,1.0,0.5,77.63975155279503,2.0,1.0,34.0
401736154,2025,2,2025-06-01,2025-06-01 18:00:00-04:00,2987869,Jewell Loyd,17,Aces,Las Vegas,Aces,28.0,3.0,6.0,2.0,4.0,2.0,3.0,1.0,6.0,7.0,4.0,4.0,0.0,2.0,3.0,-4.0,10.0,True,False,False,COACH'S DECISION,True,24,J. Loyd,https://a.espncdn.com/i/headshots/wnba/players/full/2987869.png,Guard,G,Las Vegas Aces,s:40~l:59~t:17,las-vegas-aces,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,LV,a7a8aa,0,away,True,14,Storm,Seattle,Seattle Storm,SEA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,2c5235,fee11a,70,8.32,0.6666666666666666,0.24038461538461536,0.5,0.6830601092896175,1.0,2.0,0.5,0.5,0.6666666666666666,0.6666666666666666,120.1923076923077,1.3333333333333333,2.0,28.0
401736154,2025,2,2025-06-01,2025-06-01 18:00:00-04:00,4065870,Jackie Young,17,Aces,Las Vegas,Aces,32.0,4.0,9.0,1.0,4.0,3.0,4.0,0.0,4.0,4.0,1.0,2.0,0.0,2.0,2.0,-6.0,12.0,True,False,False,COACH'S DECISION,True,0,J. Young,https://a.espncdn.com/i/headshots/wnba/players/full/4065870.png,Guard,G,Las Vegas Aces,s:40~l:59~t:17,las-vegas-aces,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,LV,a7a8aa,0,away,True,14,Storm,Seattle,Seattle Storm,SEA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,2c5235,fee11a,70,12.76,0.5,0.15673981191222572,0.4444444444444444,0.5576208178438662,3.0,5.0,0.6,0.25,0.75,0.4444444444444444,94.04388714733543,0.25,0.5,32.0
401736154,2025,2,2025-06-01,2025-06-01 18:00:00-04:00,4433309,Elizabeth Kitley,17,Aces,Las Vegas,Aces,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,False,False,False,COACH'S DECISION,False,33,E. Kitley,https://a.espncdn.com/i/headshots/wnba/players/full/4433309.png,Center,C,Las Vegas Aces,s:40~l:59~t:17,las-vegas-aces,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,LV,a7a8aa,0,away,True,14,Storm,Seattle,Seattle Storm,SEA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,2c5235,fee11a,70,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
401736154,2025,2,2025-06-01,2025-06-01 18:00:00-04:00,2984741,Tiffany Mitchell,17,Aces,Las Vegas,Aces,15.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,14.0,3.0,False,False,False,COACH'S DECISION,False,3,T. Mitchell,https://a.espncdn.com/i/headshots/wnba/players/full/2984741.png,Guard,G,Las Vegas Aces,s:40~l:59~t:17,las-vegas-aces,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,LV,a7a8aa,0,away,True,14,Storm,Seattle,Seattle Storm,SEA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,2c5235,fee11a,70,4.0,0.375,0.0,0.0,0.375,0.0,2.0,0.0,0.5,0.0,0.5,75.0,0.0,0.0,15.0
401736154,2025,2,2025-06-01,2025-06-01 18:00:00-04:00,4281190,Dana Evans,17,Aces,Las Vegas,Aces,21.0,3.0,9.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,15.0,9.0,False,False,False,COACH'S DECISION,False,11,D. Evans,https://a.espncdn.com/i/headshots/wnba/players/full/4281190.png,Guard,G,Las Vegas Aces,s:40~l:59~t:17,las-vegas-aces,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,LV,a7a8aa,0,away,True,14,Storm,Seattle,Seattle Storm,SEA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,2c5235,fee11a,70,9.44,0.4444444444444444,0.0,0.1111111111111111,0.4766949152542373,1.0,4.0,0.25,0.4,1.0,0.5555555555555556,95.33898305084746,1.0,0.0,21.0
401736154,2025,2,2025-06-01,2025-06-01 18:00:00-04:00,4597509,Aaliyah Nye,17,Aces,Las Vegas,Aces,11.0,3.0,6.0,1.0,4.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,10.0,False,False,False,COACH'S DECISION,False,13,A. Nye,https://a.espncdn.com/i/headshots/wnba/players/full/4597509.png,Guard,G,Las Vegas Aces,s:40~l:59~t:17,las-vegas-aces,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,LV,a7a8aa,0,away,True,14,Storm,Seattle,Seattle Storm,SEA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,2c5235,fee11a,70,7.76,0.5833333333333334,0.0,0.6666666666666666,0.6443298969072165,2.0,2.0,1.0,0.25,0.75,0.6666666666666666,128.8659793814433,0.0,0.0,11.0
401736154,2025,2,2025-06-01,2025-06-01 18:00:00-04:00,2591976,Crystal Bradford,17,Aces,Las Vegas,Aces,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,False,False,True,COACH'S DECISION,False,8,C. Bradford,https://a.espncdn.com/i/headshots/wnba/players/full/2591976.png,Forward,F,Las Vegas Aces,s:40~l:59~t:17,las-vegas-aces,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,LV,a7a8aa,0,away,True,14,Storm,Seattle,Seattle Storm,SEA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,2c5235,fee11a,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
