team_id,season,season_type,lineup_id,lineup_player_ids,lineup_players,subunit_size,on_players,on_player_count,minutes,off_rtg,def_rtg,net_rtg,team_wowy_params,opponent_wowy_params,note
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631006,"203833,1628932,1629498,1630389,1631006","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, Kierstan Bell",4,"Chelsea Gray, A'ja Wilson, Jackie Young, Kierstan Bell",4,198.0,113.63636363636364,99.73614775725594,13.900215879107705,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly4OnFloor': '203833,1628932,1629498,1631006'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly4OnFloor': '203833,1628932,1629498,1631006'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631006,"203833,1628932,1629498,1630389,1631006","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, Kierstan Bell",4,"Chelsea Gray, A'ja Wilson, Dana Evans, Kierstan Bell",4,10.0,105.26315789473684,47.61904761904762,57.644110275689215,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly4OnFloor': '203833,1628932,1630389,1631006'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly4OnFloor': '203833,1628932,1630389,1631006'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631006,"203833,1628932,1629498,1630389,1631006","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, Kierstan Bell",4,"Chelsea Gray, Jackie Young, Dana Evans, Kierstan Bell",4,9.0,100.0,63.1578947368421,36.8421052631579,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly4OnFloor': '203833,1629498,1630389,1631006'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly4OnFloor': '203833,1629498,1630389,1631006'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631006,"203833,1628932,1629498,1630389,1631006","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, Kierstan Bell",4,"A'ja Wilson, Jackie Young, Dana Evans, Kierstan Bell",4,39.0,109.63855421686748,67.94871794871794,41.689836268149534,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly4OnFloor': '1628932,1629498,1630389,1631006'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly4OnFloor': '1628932,1629498,1630389,1631006'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631019,"203833,1628932,1629498,1630389,1631019","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, NaLyssa Smith",2,"Chelsea Gray, A'ja Wilson",2,1058.0,114.46480231436837,101.6859344894027,12.778867824965673,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly2OnFloor': '203833,1628932'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly2OnFloor': '203833,1628932'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631019,"203833,1628932,1629498,1630389,1631019","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, NaLyssa Smith",2,"Chelsea Gray, Jackie Young",2,1119.0,113.09141019751952,102.0557332115121,11.035676986007417,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly2OnFloor': '203833,1629498'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly2OnFloor': '203833,1629498'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631019,"203833,1628932,1629498,1630389,1631019","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, NaLyssa Smith",2,"Chelsea Gray, Dana Evans",2,398.0,108.63213811420982,109.93464052287581,-1.3025024086659869,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly2OnFloor': '203833,1630389'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly2OnFloor': '203833,1630389'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631019,"203833,1628932,1629498,1630389,1631019","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, NaLyssa Smith",2,"Chelsea Gray, NaLyssa Smith",2,524.0,113.160518444666,104.72361809045226,8.436900354213734,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly2OnFloor': '203833,1631019'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly2OnFloor': '203833,1631019'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631019,"203833,1628932,1629498,1630389,1631019","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, NaLyssa Smith",2,"A'ja Wilson, Jackie Young",2,1113.0,113.74712643678161,100.18348623853211,13.563640198249502,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly2OnFloor': '1628932,1629498'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly2OnFloor': '1628932,1629498'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631019,"203833,1628932,1629498,1630389,1631019","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, NaLyssa Smith",2,"A'ja Wilson, Dana Evans",2,406.0,109.14866581956798,98.50560398505604,10.64306183451194,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly2OnFloor': '1628932,1630389'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly2OnFloor': '1628932,1630389'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631019,"203833,1628932,1629498,1630389,1631019","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, NaLyssa Smith",2,"A'ja Wilson, NaLyssa Smith",2,496.0,114.18067226890756,101.48148148148148,12.699190787426076,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly2OnFloor': '1628932,1631019'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly2OnFloor': '1628932,1631019'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631019,"203833,1628932,1629498,1630389,1631019","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, NaLyssa Smith",2,"Jackie Young, Dana Evans",2,398.0,106.1038961038961,101.42671854734111,4.6771775565549945,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly2OnFloor': '1629498,1630389'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly2OnFloor': '1629498,1630389'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631019,"203833,1628932,1629498,1630389,1631019","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, NaLyssa Smith",2,"Jackie Young, NaLyssa Smith",2,512.0,113.0879345603272,102.14943705220061,10.938497508126588,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly2OnFloor': '1629498,1631019'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly2OnFloor': '1629498,1631019'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631019,"203833,1628932,1629498,1630389,1631019","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, NaLyssa Smith",2,"Dana Evans, NaLyssa Smith",2,153.0,112.41134751773049,96.42857142857143,15.98277608915906,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly2OnFloor': '1630389,1631019'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly2OnFloor': '1630389,1631019'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631019,"203833,1628932,1629498,1630389,1631019","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, NaLyssa Smith",3,"Chelsea Gray, A'ja Wilson, Jackie Young",3,946.0,115.1219512195122,100.80993520518359,14.312016014328606,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly3OnFloor': '203833,1628932,1629498'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly3OnFloor': '203833,1628932,1629498'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631019,"203833,1628932,1629498,1630389,1631019","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, NaLyssa Smith",3,"Chelsea Gray, A'ja Wilson, Dana Evans",3,223.0,112.47058823529412,102.5,9.970588235294116,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly3OnFloor': '203833,1628932,1630389'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly3OnFloor': '203833,1628932,1630389'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631019,"203833,1628932,1629498,1630389,1631019","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, NaLyssa Smith",3,"Chelsea Gray, A'ja Wilson, NaLyssa Smith",3,449.0,114.38515081206496,102.46478873239437,11.920362079670596,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly3OnFloor': '203833,1628932,1631019'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly3OnFloor': '203833,1628932,1631019'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631019,"203833,1628932,1629498,1630389,1631019","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, NaLyssa Smith",3,"Chelsea Gray, Jackie Young, Dana Evans",3,189.0,113.52112676056338,106.28415300546447,7.2369737550989015,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly3OnFloor': '203833,1629498,1630389'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly3OnFloor': '203833,1629498,1630389'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631019,"203833,1628932,1629498,1630389,1631019","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, NaLyssa Smith",3,"Chelsea Gray, Jackie Young, NaLyssa Smith",3,468.0,113.74301675977654,103.02351623740202,10.719500522374517,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly3OnFloor': '203833,1629498,1631019'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly3OnFloor': '203833,1629498,1631019'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631019,"203833,1628932,1629498,1630389,1631019","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, NaLyssa Smith",3,"Chelsea Gray, Dana Evans, NaLyssa Smith",3,76.0,125.3623188405797,114.07407407407408,11.288244766505628,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly3OnFloor': '203833,1630389,1631019'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly3OnFloor': '203833,1630389,1631019'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631019,"203833,1628932,1629498,1630389,1631019","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, NaLyssa Smith",3,"A'ja Wilson, Jackie Young, Dana Evans",3,294.0,111.83745583038869,99.47916666666667,12.35828916372202,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly3OnFloor': '1628932,1629498,1630389'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly3OnFloor': '1628932,1629498,1630389'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631019,"203833,1628932,1629498,1630389,1631019","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, NaLyssa Smith",3,"A'ja Wilson, Jackie Young, NaLyssa Smith",3,463.0,114.91525423728814,101.70068027210884,13.214573965179298,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly3OnFloor': '1628932,1629498,1631019'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly3OnFloor': '1628932,1629498,1631019'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631019,"203833,1628932,1629498,1630389,1631019","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, NaLyssa Smith",3,"A'ja Wilson, Dana Evans, NaLyssa Smith",3,74.0,122.62773722627738,92.02898550724638,30.598751719031,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly3OnFloor': '1628932,1630389,1631019'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly3OnFloor': '1628932,1630389,1631019'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631019,"203833,1628932,1629498,1630389,1631019","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, NaLyssa Smith",3,"Jackie Young, Dana Evans, NaLyssa Smith",3,73.0,130.0751879699248,99.24812030075188,30.82706766917292,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly3OnFloor': '1629498,1630389,1631019'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly3OnFloor': '1629498,1630389,1631019'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631019,"203833,1628932,1629498,1630389,1631019","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, NaLyssa Smith",4,"Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans",4,136.0,115.0197628458498,103.7593984962406,11.26036434960919,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly4OnFloor': '203833,1628932,1629498,1630389'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly4OnFloor': '203833,1628932,1629498,1630389'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631019,"203833,1628932,1629498,1630389,1631019","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, NaLyssa Smith",4,"Chelsea Gray, A'ja Wilson, Jackie Young, NaLyssa Smith",4,427.0,114.93268053855569,101.7220172201722,13.210663318383482,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly4OnFloor': '203833,1628932,1629498,1631019'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly4OnFloor': '203833,1628932,1629498,1631019'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631019,"203833,1628932,1629498,1630389,1631019","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, NaLyssa Smith",4,"Chelsea Gray, A'ja Wilson, Dana Evans, NaLyssa Smith",4,32.0,128.0701754385965,101.78571428571429,26.2844611528822,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly4OnFloor': '203833,1628932,1630389,1631019'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly4OnFloor': '203833,1628932,1630389,1631019'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631019,"203833,1628932,1629498,1630389,1631019","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, NaLyssa Smith",4,"Chelsea Gray, Jackie Young, Dana Evans, NaLyssa Smith",4,35.0,151.66666666666666,116.66666666666667,34.999999999999986,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly4OnFloor': '203833,1629498,1630389,1631019'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly4OnFloor': '203833,1629498,1630389,1631019'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1631019,"203833,1628932,1629498,1630389,1631019","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, NaLyssa Smith",4,"A'ja Wilson, Jackie Young, Dana Evans, NaLyssa Smith",4,52.0,132.6315789473684,101.04166666666667,31.58991228070174,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly4OnFloor': '1628932,1629498,1630389,1631019'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly4OnFloor': '1628932,1629498,1630389,1631019'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1642801,"203833,1628932,1629498,1630389,1642801","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, Aaliyah Nye",2,"Chelsea Gray, A'ja Wilson",2,1058.0,114.46480231436837,101.6859344894027,12.778867824965673,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly2OnFloor': '203833,1628932'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly2OnFloor': '203833,1628932'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1642801,"203833,1628932,1629498,1630389,1642801","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, Aaliyah Nye",2,"Chelsea Gray, Jackie Young",2,1119.0,113.09141019751952,102.0557332115121,11.035676986007417,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly2OnFloor': '203833,1629498'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly2OnFloor': '203833,1629498'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1642801,"203833,1628932,1629498,1630389,1642801","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, Aaliyah Nye",2,"Chelsea Gray, Dana Evans",2,398.0,108.63213811420982,109.93464052287581,-1.3025024086659869,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly2OnFloor': '203833,1630389'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly2OnFloor': '203833,1630389'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1642801,"203833,1628932,1629498,1630389,1642801","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, Aaliyah Nye",2,"Chelsea Gray, Aaliyah Nye",2,411.0,112.15880893300248,111.88986232790988,0.2689466050925944,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly2OnFloor': '203833,1642801'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly2OnFloor': '203833,1642801'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1642801,"203833,1628932,1629498,1630389,1642801","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, Aaliyah Nye",2,"A'ja Wilson, Jackie Young",2,1113.0,113.74712643678161,100.18348623853211,13.563640198249502,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly2OnFloor': '1628932,1629498'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly2OnFloor': '1628932,1629498'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1642801,"203833,1628932,1629498,1630389,1642801","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, Aaliyah Nye",2,"A'ja Wilson, Dana Evans",2,406.0,109.14866581956798,98.50560398505604,10.64306183451194,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly2OnFloor': '1628932,1630389'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly2OnFloor': '1628932,1630389'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1642801,"203833,1628932,1629498,1630389,1642801","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, Aaliyah Nye",2,"A'ja Wilson, Aaliyah Nye",2,333.0,110.63515509601181,97.91356184798808,12.721593248023737,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly2OnFloor': '1628932,1642801'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly2OnFloor': '1628932,1642801'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1642801,"203833,1628932,1629498,1630389,1642801","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, Aaliyah Nye",2,"Jackie Young, Dana Evans",2,398.0,106.1038961038961,101.42671854734111,4.6771775565549945,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly2OnFloor': '1629498,1630389'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly2OnFloor': '1629498,1630389'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1642801,"203833,1628932,1629498,1630389,1642801","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, Aaliyah Nye",2,"Jackie Young, Aaliyah Nye",2,323.0,112.46153846153847,98.26224328593997,14.199295175598493,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly2OnFloor': '1629498,1642801'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly2OnFloor': '1629498,1642801'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1642801,"203833,1628932,1629498,1630389,1642801","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, Aaliyah Nye",2,"Dana Evans, Aaliyah Nye",2,416.0,92.46913580246914,104.67980295566502,-12.210667153195885,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly2OnFloor': '1630389,1642801'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly2OnFloor': '1630389,1642801'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1642801,"203833,1628932,1629498,1630389,1642801","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, Aaliyah Nye",3,"Chelsea Gray, A'ja Wilson, Jackie Young",3,946.0,115.1219512195122,100.80993520518359,14.312016014328606,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly3OnFloor': '203833,1628932,1629498'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly3OnFloor': '203833,1628932,1629498'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1642801,"203833,1628932,1629498,1630389,1642801","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, Aaliyah Nye",3,"Chelsea Gray, A'ja Wilson, Dana Evans",3,223.0,112.47058823529412,102.5,9.970588235294116,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly3OnFloor': '203833,1628932,1630389'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly3OnFloor': '203833,1628932,1630389'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1642801,"203833,1628932,1629498,1630389,1642801","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, Aaliyah Nye",3,"Chelsea Gray, A'ja Wilson, Aaliyah Nye",3,249.0,115.74803149606299,101.80722891566265,13.940802580400344,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly3OnFloor': '203833,1628932,1642801'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly3OnFloor': '203833,1628932,1642801'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1642801,"203833,1628932,1629498,1630389,1642801","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, Aaliyah Nye",3,"Chelsea Gray, Jackie Young, Dana Evans",3,189.0,113.52112676056338,106.28415300546447,7.2369737550989015,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly3OnFloor': '203833,1629498,1630389'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly3OnFloor': '203833,1629498,1630389'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1642801,"203833,1628932,1629498,1630389,1642801","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, Aaliyah Nye",3,"Chelsea Gray, Jackie Young, Aaliyah Nye",3,231.0,119.95661605206074,102.44444444444444,17.512171607616295,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly3OnFloor': '203833,1629498,1642801'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly3OnFloor': '203833,1629498,1642801'}",
1611661319,2025,Regular Season,203833-1628932-1629498-1630389-1642801,"203833,1628932,1629498,1630389,1642801","Chelsea Gray, A'ja Wilson, Jackie Young, Dana Evans, Aaliyah Nye",3,"Chelsea Gray, Dana Evans, Aaliyah Nye",3,163.0,99.00332225913621,121.03559870550161,-22.0322764463654,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Team', '0Exactly3OnFloor': '203833,1630389,1642801'}","{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'Type': 'Opponent', '0Exactly3OnFloor': '203833,1630389,1642801'}",
