Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Date,GameId,Opponent,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,FTOffRebounds,Defensive 3 Seconds Violations,PenaltyFg3Pct,OffFTReboundPct,OffAtRimReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,PenaltyCorner3FGM,HeaveAttempts,LostBallOutOfBoundsTurnovers,OffLongMidRangeReboundPct,PenaltyCorner3Accuracy,Travels,Clear Path Fouls,ThreePtShootingFoulsDrawn,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,Arc3PctBlocked,Transition Take Fouls Drawn,Charge Fouls,Transition Take Fouls,Charge Fouls Drawn,Season,3SecondViolations
40:00,84,84,12,11,3,168,11.0,18,,2.0,4.0,9,16,6.0,14,2.0,6.0,1.0,3,12,1.0,1.0,,26,48,5,18,18,85,,2.0,1.0,1.0,,3,3.0,7,1.0,4.0,10,28,24,9,6.0,,12,3,2.0,14,3,17,1,2.0,5.0,7,2.0,37,1.0,3.0,8,16,1.0,25,4,29,2.0,11,9.0,2.0,9,2.0,4,4,5.0,13,1.0,1.0,8,14,,,16,2.0,,22,1.0,9,1.0,7,,,3.0,,4.0,7,3.0,82,10.0,12,4.0,1.0,0.5384615384615384,0.5384615384615384,0.6,0.2777777777777778,1.0,0.2777777777777778,0.5416666666666666,,0.42857142857142855,0.5075757575757576,0.5,0.375,0.5592105263157895,0.5,0.45454545454545453,0.2727272727272727,0.041666666666666664,,0.125,0.6923076923076923,0.5,0.5925925925925926,0.14285714285714285,0.8888888888888888,0.07692307692307693,0.6666666666666666,0.11764705882352941,0.2857142857142857,,0.25,0.6,0.45454545454545453,0.7272727272727273,0.875,1.0,0.0625,100.8,0.42857142857142855,13.261904761904763,15.30952380952381,13.107142857142858,14.392857142857142,0.2727272727272727,0.6111111111111112,0.6111111111111112,0.45454545454545453,0.24242424242424243,0.5625,0.6428571428571429,0.7777777777777778,0.21212121212121213,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,0.18181818181818182,0.25,0.25,0.3333333333333333,0.6666666666666666,,0.3333333333333333,1.0,1.0,0.5,0.125,,0.5454545454545454,0.25,0.4827007575757576,0.6036,0.48006875,0.13333333333333333,0.16071428571428573,0.03529411764705882,0.11764705882352941,8.966666666666667,25.572222222222223,0.14285714285714285,2024-07-16,1022400146,CHI,2.0,,,,,,,,,0.14285714285714285,,,,0.5,,,,1.0,,,,,1.0,,0.05263157894736842,,,,,,,,,,,,,,2024,
40:00,77,76,23,21,4,153,6.0,10,,,2.0,7,17,2.0,7,1.0,6.0,3.0,8,25,1.0,4.0,8.0,15,34,9,31,10,67,,,1.0,4.0,,3,2.0,8,11.0,,7,14,16,21,6.0,,25,8,5.0,7,7,14,6,1.0,2.0,3,2.0,35,,4.0,18,10,1.0,29,4,33,1.0,10,6.0,4.0,7,1.0,6,3,1.0,10,,2.0,7,18,,2.0,16,1.0,1.0,11,1.0,6,,5,2.0,2.0,1.0,,4.0,7,3.0,64,7.0,23,,,0.4666666666666667,0.4666666666666667,0.7777777777777778,0.2903225806451613,0.25,0.2903225806451613,0.4411764705882353,,0.25,0.43846153846153846,0.375,0.18421052631578946,0.4785714285714286,0.375,0.18421052631578946,0.47692307692307695,0.14705882352941177,0.1,0.23529411764705882,0.7,1.0,0.47619047619047616,0.21052631578947367,0.8181818181818182,,0.6511627906976745,0.1,0.2,,,0.3333333333333333,0.4166666666666667,0.6666666666666666,0.7777777777777778,1.0,0.02857142857142857,91.8,0.42857142857142855,14.714285714285714,16.67105263157895,14.311688311688311,15.68421052631579,0.15384615384615385,0.6,0.6666666666666666,0.3333333333333333,0.26153846153846155,0.4117647058823529,0.5384615384615384,0.42857142857142855,0.1076923076923077,0.2857142857142857,0.2857142857142857,1.0,0.09230769230769231,0.16666666666666666,0.16666666666666666,1.0,0.38461538461538464,0.32,0.32,0.75,,,1.0,0.25,1.0,0.10526315789473684,0.15789473684210525,0.42105263157894735,0.6307692307692307,0.32,0.4952453125,0.5454,0.4931078947368421,0.08571428571428572,0.15384615384615385,0.04477611940298507,0.1044776119402985,9.091176470588236,25.612903225806452,0.2987012987012987,2024-08-17,1022400156,NYL,1.0,,,1.0,1.0,,,0.09090909090909091,,0.25,,,,0.5,0.125,,,,0.2,,,,,,,,,,,,,,,,,,,,2024,
40:00,88,89,23,16,1,177,6.0,7,1.0,1.0,,12,24,4.0,12,,2.0,,8,16,,,3.0,22,43,8,18,19,87,1.0,1.0,,,1.0,3,6.0,9,3.0,6.0,24,16,28,18,6.0,2.0,16,8,4.0,8,6,14,6,,1.0,6,1.0,34,,1.0,15,16,2.0,33,1,34,,15,8.0,7.0,10,1.0,7,8,3.0,18,,6.0,9,14,1.0,2.0,21,,2.0,23,5.0,11,3.0,5,,,,,4.0,5,3.0,84,24.0,23,1.0,3.0,0.36363636363636365,0.38095238095238093,0.75,0.4444444444444444,,0.4444444444444444,0.5116279069767442,1.0,0.6666666666666666,0.5573770491803278,1.0,0.75,0.6214285714285714,1.5,0.75,0.29508196721311475,0.09302325581395349,,0.16666666666666666,0.5555555555555556,1.0,0.8,0.047619047619047616,1.0,,0.8857142857142857,0.03225806451612903,0.08333333333333333,,,0.6666666666666666,0.7692307692307693,1.0,1.0,1.0,,106.2,0.6,14.056818181818182,13.067415730337078,14.056818181818182,12.865168539325843,0.11475409836065574,0.8571428571428571,0.8571428571428571,0.16666666666666666,0.39344262295081966,0.5,0.6,0.5,0.19672131147540983,0.3333333333333333,0.3333333333333333,0.25,0.03278688524590164,,,,0.26229508196721313,0.5,0.5,0.75,1.0,1.0,,,,,,0.25,0.4098360655737705,0.5,0.46595,0.6518,0.4200291666666667,0.16417910447761194,0.22448979591836735,0.034482758620689655,0.27586206896551724,9.083720930232559,25.13888888888889,0.26136363636363635,2024-08-18,1022400159,LAS,,,,2.0,2.0,,,0.6666666666666666,,,,,,,0.6666666666666666,,,1.0,,,3.0,,,,,,,,,,,,1.0,,,,,,2024,
40:00,75,75,10,12,11,150,8.0,11,4.0,4.0,3.0,10,23,2.0,7,3.0,5.0,,10,25,,2.0,2.0,20,41,13,30,8,87,5.0,7.0,1.0,3.0,1.0,14,4.0,7,2.0,4.0,12,24,16,30,9.0,8.0,25,10,3.0,12,10,22,7,3.0,3.0,7,2.0,54,3.0,8.0,4,15,2.0,21,11,32,3.0,7,6.0,1.0,4,2.0,4,5,,9,,,6,19,2.0,2.0,17,3.0,,12,,4,2.0,2,,,,,1.0,2,1.0,73,12.0,10,2.0,2.0,0.6,0.75,0.7692307692307693,0.43333333333333335,0.3333333333333333,0.43333333333333335,0.4878048780487805,0.7142857142857143,0.5714285714285714,0.5563380281690141,0.65,0.4444444444444444,0.564935064935065,0.6363636363636364,0.5,0.4225352112676056,0.07317073170731707,,0.13043478260869565,0.4444444444444444,0.6666666666666666,0.8823529411764706,0.4,0.5,0.1875,0.76,0.3055555555555556,0.5,0.21428571428571427,,1.0,0.875,0.875,0.42857142857142855,1.0,0.09090909090909091,90.0,0.5,15.733333333333333,16.266666666666666,15.173333333333334,15.866666666666667,0.15492957746478872,0.7272727272727273,0.7272727272727273,0.375,0.323943661971831,0.43478260869565216,0.5,0.7,0.09859154929577464,0.2857142857142857,0.2857142857142857,1.0,0.07042253521126761,0.6,0.6,1.0,0.352112676056338,0.4,0.4,0.7,0.4,1.0,0.2,,,0.3333333333333333,,0.2222222222222222,0.5774647887323944,0.4,0.46084859154929575,0.45677142857142855,0.4041444444444445,0.05333333333333334,0.08888888888888889,0.16091954022988506,0.13793103448275862,7.5,25.28666666666667,0.13333333333333333,2024-08-21,1022400166,MIN,2.0,1.0,1.0,,,,,,,,0.1,1.0,1.0,0.6666666666666666,,,,,0.4,,,,,,,,,,,,,,1.0,,,1.0,,1.0,2024,
40:00,81,81,15,28,2,162,8.0,10,,,2.0,8,21,3.0,7,,2.0,,7,17,1.0,1.0,,19,38,7,19,15,74,,,1.0,1.0,,3,6.0,9,,5.0,17,22,16,18,3.0,,17,7,2.0,11,6,17,6,,4.0,4,3.0,40,1.0,1.0,6,13,,19,2,21,1.0,7,4.0,3.0,12,3.0,9,8,3.0,20,1.0,4.0,6,21,1.0,1.0,21,1.0,3.0,18,5.0,11,1.0,1,,,,,1.0,1,1.0,71,17.0,15,2.0,,0.5789473684210527,0.5789473684210527,0.8571428571428571,0.3684210526315789,1.0,0.3684210526315789,0.5,,0.6666666666666666,0.5175438596491229,1.5,0.6666666666666666,0.578125,1.5,0.7727272727272727,0.3333333333333333,0.05263157894736842,,0.09523809523809523,0.6,,0.9285714285714286,0.05555555555555555,0.42857142857142855,0.08333333333333333,0.6785714285714286,0.06666666666666667,,0.1,,1.0,1.0,0.8571428571428571,0.5,0.25,0.03571428571428571,97.2,1.0,15.580246913580247,14.049382716049383,15.358024691358025,13.283950617283951,0.17543859649122806,0.8,0.8,0.5,0.3684210526315789,0.38095238095238093,0.42105263157894735,0.5,0.12280701754385964,0.42857142857142855,0.42857142857142855,1.0,0.03508771929824561,,,,0.2982456140350877,0.4117647058823529,0.4117647058823529,0.8571428571428571,,,1.0,1.0,1.0,0.2222222222222222,,,0.5087719298245614,0.4117647058823529,0.47287894736842107,0.49455,0.4706777777777778,0.1746031746031746,0.25,0.04054054054054054,0.22972972972972974,7.728947368421053,24.55263157894737,0.18518518518518517,2024-08-23,1022400171,MIN,2.0,,,,,,,,,,,,,1.0,,,,,0.25,,1.0,,,,,,,,,,,,,,1.0,1.0,,,2024,
40:00,77,77,16,10,9,154,18.0,30,3.0,5.0,8.0,2,11,5.0,16,1.0,8.0,,5,16,1.0,4.0,3.0,25,57,6,24,9,77,3.0,6.0,1.0,4.0,2.0,11,6.0,15,3.0,,12,26,24,15,3.0,4.0,16,5,8.0,13,5,18,4,1.0,8.0,2,3.0,41,2.0,9.0,3,30,4.0,37,11,48,2.0,6,3.0,3.0,1,1.0,1,3,,4,,1.0,8,15,,1.0,14,,,10,1.0,5,,6,,,4.0,,2.0,6,2.0,66,12.0,16,,,0.52,0.5652173913043478,0.8333333333333334,0.25,0.25,0.25,0.43859649122807015,0.5,0.4,0.41975308641975306,0.45,0.3333333333333333,0.4470588235294118,0.5,0.3333333333333333,0.2962962962962963,0.14035087719298245,0.16666666666666666,0.18181818181818182,0.25,1.0,0.6818181818181818,0.28125,0.42857142857142855,0.11764705882352941,0.6470588235294118,0.22448979591836735,0.2222222222222222,0.1,0.14285714285714285,0.5909090909090909,0.6428571428571429,1.0,0.4,0.5,0.04878048780487805,92.4,0.3333333333333333,15.051948051948052,16.116883116883116,14.376623376623376,15.090909090909092,0.37037037037037035,0.6,0.72,0.4444444444444444,0.13580246913580246,0.18181818181818182,0.2222222222222222,1.0,0.19753086419753085,0.3125,0.3333333333333333,0.6,0.09876543209876543,0.125,0.125,1.0,0.19753086419753085,0.3125,0.3333333333333333,0.8,0.5,0.6,0.4,0.25,1.0,0.4444444444444444,,0.16666666666666666,0.6666666666666666,0.3125,0.519254938271605,0.60250625,0.4605166666666667,0.058823529411764705,0.08196721311475409,0.14285714285714285,0.15584415584415584,7.822807017543859,24.141666666666666,0.2077922077922078,2024-08-25,1022400174,CHI,4.0,,,,,,,,,0.25,,,,0.5,,,,,0.36363636363636365,,,,,,,1.0,,0.041666666666666664,0.0625,,,1.0,,0.0625,,,,1.0,2024,
40:00,77,78,31,20,5,155,10.0,13,2.0,2.0,5.0,7,14,9.0,16,1.0,4.0,2.0,4,15,,,4.0,26,43,5,19,23,90,3.0,5.0,,,,6,10.0,18,6.0,15.0,41,22,30,12,3.0,6.0,15,4,4.0,11,4,15,3,1.0,5.0,2,4.0,34,2.0,2.0,12,10,1.0,23,5,28,1.0,6,4.0,2.0,4,1.0,3,4,1.0,8,,3.0,6,18,3.0,2.0,26,,3.0,30,3.0,12,3.0,6,,,3.0,,3.0,6,2.0,84,41.0,31,3.0,3.0,0.4230769230769231,0.4782608695652174,0.8,0.2631578947368421,,0.2631578947368421,0.6046511627906976,0.6,0.5555555555555556,0.5403225806451613,0.6,0.5416666666666666,0.6,0.6,0.6212121212121212,0.3064516129032258,0.09302325581395349,0.07692307692307693,0.14285714285714285,0.5,0.5,0.4166666666666667,0.11764705882352941,0.8571428571428571,0.15384615384615385,0.5789473684210527,0.13333333333333333,0.14285714285714285,0.1,0.3333333333333333,0.2,0.5,0.4444444444444444,0.9166666666666666,0.5,0.038461538461538464,93.0,0.3333333333333333,15.818181818181818,15.153846153846153,15.584415584415584,14.243589743589743,0.20967741935483872,0.7692307692307693,0.8333333333333334,0.5,0.22580645161290322,0.5,0.5833333333333334,0.2857142857142857,0.25806451612903225,0.5625,0.6,0.4444444444444444,0.06451612903225806,0.25,0.25,1.0,0.24193548387096775,0.26666666666666666,0.26666666666666666,0.75,0.4,1.0,,,,0.20833333333333334,0.08333333333333333,0.16666666666666666,0.5161290322580645,0.26666666666666666,0.4784040322580645,0.5927,0.46042083333333333,0.16901408450704225,0.23076923076923078,0.06666666666666667,0.45555555555555555,9.741860465116279,24.599999999999998,0.4025974025974026,2024-08-27,1022400179,DAL,4.0,,,1.0,2.0,1.0,,0.3333333333333333,0.2,0.3333333333333333,,,,0.8,0.25,1.0,,,,0.5,,,1.0,,,,1.0,,0.0625,,,,,,,,,,2024,
40:00,75,76,17,6,6,151,8.0,14,1.0,2.0,3.0,9,15,4.0,11,3.0,8.0,1.0,7,21,,3.0,5.0,21,40,10,29,11,83,2.0,3.0,,4.0,2.0,6,3.0,5,6.0,6.0,15,20,22,27,3.0,2.0,21,7,3.0,10,9,19,6,3.0,4.0,5,1.0,47,3.0,5.0,13,18,1.0,32,8,40,1.0,4,3.0,1.0,4,1.0,2,2,2.0,6,,2.0,7,13,1.0,,13,2.0,1.0,16,,6,2.0,8,,,3.0,,5.0,8,5.0,77,15.0,17,,2.0,0.47619047619047616,0.5,0.9,0.3448275862068966,,0.3448275862068966,0.525,0.6666666666666666,0.6,0.5217391304347826,0.2857142857142857,0.4090909090909091,0.538961038961039,0.375,0.5,0.42028985507246375,0.075,0.14285714285714285,0.06666666666666667,0.6666666666666666,1.0,0.6666666666666666,0.2631578947368421,0.8666666666666667,0.16666666666666666,0.7380952380952381,0.21621621621621623,0.16666666666666666,0.23076923076923078,,0.6666666666666666,0.7142857142857143,0.6,0.8461538461538461,1.0,0.029411764705882353,90.6,0.625,15.52,16.263157894736842,14.773333333333333,15.710526315789474,0.2028985507246377,0.5714285714285714,0.6666666666666666,0.5,0.21739130434782608,0.6,0.6428571428571429,0.5555555555555556,0.15942028985507245,0.36363636363636365,0.36363636363636365,0.25,0.11594202898550725,0.375,0.375,1.0,0.30434782608695654,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.2857142857142857,0.5,0.42857142857142855,,,0.2727272727272727,0.09090909090909091,0.45454545454545453,0.6231884057971014,0.3333333333333333,0.4877557971014493,0.49951,0.48126363636363634,0.08,0.13043478260869565,0.07228915662650602,0.18072289156626506,8.879999999999999,24.989655172413794,0.22666666666666666,2024-08-30,1022400187,ATL,2.0,,1.0,1.0,1.0,,,0.16666666666666666,,0.3333333333333333,0.14285714285714285,,,0.6666666666666666,0.2,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,2024,
40:00,79,79,7,11,7,158,16.0,17,3.0,3.0,1.0,5,10,5.0,7,3.0,5.0,,8,27,1.0,2.0,1.0,26,34,11,32,12,97,4.0,4.0,1.0,2.0,2.0,13,2.0,3,1.0,2.0,6,42,10,33,,,27,8,1.0,21,11,32,8,3.0,13.0,3,5.0,75,4.0,3.0,12,17,1.0,30,7,37,,10,6.0,4.0,9,2.0,7,5,2.0,14,,1.0,8,15,,,14,,,15,2.0,6,1.0,2,,,,,2.0,2,2.0,84,6.0,7,2.0,1.0,0.8076923076923077,0.8076923076923077,1.0,0.34375,0.5,0.34375,0.7647058823529411,1.0,0.6666666666666666,0.6439393939393939,0.9166666666666666,0.5,0.6619718309859155,0.9285714285714286,0.6,0.48484848484848486,0.029411764705882353,,0.1,0.6428571428571429,0.3333333333333333,1.0,0.42857142857142855,0.8,0.19047619047619047,0.90625,0.25,0.2,0.21052631578947367,,1.0,1.0,1.0,0.8571428571428571,,,94.8,1.0,15.430379746835444,14.949367088607595,14.91139240506329,14.443037974683545,0.25757575757575757,0.9411764705882353,0.9411764705882353,0.8125,0.15151515151515152,0.5,0.5555555555555556,0.6,0.10606060606060606,0.7142857142857143,0.7142857142857143,1.0,0.07575757575757576,0.6,0.75,1.0,0.4090909090909091,0.2962962962962963,0.2962962962962963,1.0,0.5,1.0,0.3333333333333333,0.5,1.0,0.25,,0.25,0.7424242424242424,0.2962962962962963,0.536109090909091,0.5570166666666666,0.3911,0.08571428571428572,0.15789473684210525,0.13402061855670103,0.061855670103092786,6.902941176470588,25.025,0.08860759493670886,2024-09-01,1022400194,PHO,1.0,,,,,,,,,1.0,,,,1.0,,,,1.0,1.0,,1.0,,,1.0,,1.0,,0.03125,,0.2,,3.0,,,,,,1.0,2024,
40:00,78,78,11,14,6,156,8.0,13,,,3.0,10,14,6.0,10,1.0,5.0,,7,19,,,2.0,24,37,8,24,18,90,1.0,1.0,,,4.0,6,2.0,5,2.0,5.0,12,36,12,21,3.0,,19,7,2.0,18,7,25,6,1.0,8.0,7,3.0,57,3.0,3.0,8,18,2.0,28,6,34,,12,9.0,3.0,8,2.0,7,5,1.0,13,3.0,3.0,8,15,2.0,1.0,18,,3.0,21,1.0,10,1.0,6,,,3.0,,3.0,6,4.0,84,12.0,11,2.0,1.0,0.75,0.75,0.875,0.3333333333333333,,0.3333333333333333,0.6486486486486487,1.0,0.4,0.5901639344262295,1.0,0.5,0.6338028169014085,1.0,0.6,0.39344262295081966,0.05405405405405406,0.07692307692307693,0.07142857142857142,0.6153846153846154,1.0,0.782608695652174,0.23076923076923078,0.7272727272727273,0.1875,0.7647058823529411,0.20689655172413793,0.25,0.16666666666666666,0.25,0.8,0.7692307692307693,0.8,0.6666666666666666,1.0,,93.6,0.6666666666666666,15.192307692307692,15.576923076923077,15.051282051282051,15.217948717948717,0.21311475409836064,0.6153846153846154,0.6666666666666666,1.0,0.22950819672131148,0.7142857142857143,0.7692307692307693,0.7,0.16393442622950818,0.6,0.6,0.5,0.08196721311475409,0.2,0.2,1.0,0.3114754098360656,0.3684210526315789,0.3684210526315789,0.8571428571428571,,,,,,0.42857142857142855,,0.2857142857142857,0.6065573770491803,0.3684210526315789,0.4942729508196721,,0.5152285714285714,0.14285714285714285,0.21739130434782608,0.06666666666666667,0.13333333333333333,7.964864864864865,24.90416666666667,0.14102564102564102,2024-09-03,1022400197,CHI,1.0,,,1.0,1.0,,,0.5,,0.2,,,,0.3333333333333333,0.5,,,1.0,0.25,,,,,,,,,,,,,,,,,,,,2024,
40:00,79,79,24,24,8,158,14.0,23,2.0,2.0,1.0,3,12,2.0,10,1.0,3.0,1.0,5,17,2.0,2.0,5.0,19,45,6,20,16,72,2.0,6.0,2.0,2.0,,10,1.0,9,6.0,9.0,17,22,16,18,,2.0,17,5,4.0,11,6,17,5,1.0,8.0,2,1.0,40,2.0,7.0,10,16,1.0,27,9,36,2.0,9,5.0,4.0,10,1.0,5,5,5.0,15,1.0,4.0,8,16,,,19,1.0,3.0,19,,2,8.0,2,,,,,2.0,2,2.0,62,17.0,24,1.0,6.0,0.5789473684210527,0.6111111111111112,1.0,0.3,1.0,0.3,0.4222222222222222,0.3333333333333333,0.1111111111111111,0.4307692307692308,0.625,0.26666666666666666,0.47333333333333333,0.625,0.40476190476190477,0.3076923076923077,0.08888888888888889,0.13043478260869565,0.08333333333333333,0.6666666666666666,1.0,0.8888888888888888,0.2692307692307692,0.7692307692307693,0.15384615384615385,0.8387096774193549,0.23076923076923078,0.2222222222222222,0.08333333333333333,1.0,0.8333333333333334,1.0,0.6666666666666666,0.8,0.6666666666666666,0.05714285714285714,94.8,1.0,15.556962025316455,14.822784810126583,14.556962025316455,14.50632911392405,0.35384615384615387,0.6086956521739131,0.7,0.5714285714285714,0.18461538461538463,0.25,0.2727272727272727,0.6666666666666666,0.15384615384615385,0.2,0.2,0.5,0.046153846153846156,0.3333333333333333,0.3333333333333333,1.0,0.26153846153846155,0.29411764705882354,0.29411764705882354,1.0,0.25,1.0,0.25,1.0,1.0,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.6615384615384615,0.29411764705882354,0.5230107692307692,0.43638333333333335,0.43289000000000005,0.029850746268656716,0.0425531914893617,0.1388888888888889,0.2361111111111111,6.735555555555556,24.794999999999998,0.3037974683544304,2024-09-06,1022400203,CON,,,,2.0,2.0,,,0.3333333333333333,,0.4444444444444444,,,,,0.4,,,1.0,0.125,,1.0,,,0.5,,,,,,,,1.0,,,1.0,1.0,,,2024,
40:00,73,75,8,33,6,148,6.0,14,,1.0,1.0,2,12,,5,3.0,5.0,,12,28,3.0,3.0,,8,31,15,33,10,71,,1.0,4.0,4.0,,12,1.0,4,,2.0,4,12,4,36,9.0,,28,12,4.0,6,12,18,9,3.0,4.0,2,,48,3.0,3.0,11,15,3.0,29,6,35,,7,6.0,1.0,8,1.0,5,4,3.0,12,1.0,4.0,8,23,2.0,,13,1.0,1.0,10,,5,,4,,,1.0,,3.0,4,2.0,59,4.0,8,3.0,,0.75,0.75,0.8,0.45454545454545453,1.0,0.45454545454545453,0.25806451612903225,,0.25,0.4765625,1.2,0.25,0.5144927536231884,1.2,0.4,0.515625,0.12903225806451613,,0.25,0.6666666666666666,1.0,0.6521739130434783,0.13636363636363635,0.5789473684210527,0.16666666666666666,0.6190476190476191,0.15,,0.125,0.5,,0.75,0.6,0.5333333333333333,0.75,,88.8,0.5,16.534246575342465,15.906666666666666,15.931506849315069,14.36,0.21875,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.1875,0.16666666666666666,0.2222222222222222,1.0,0.078125,,,,0.078125,0.6,0.6,1.0,0.4375,0.42857142857142855,0.4444444444444444,0.75,0.2,,0.6,1.0,1.0,0.25,,,0.734375,0.42857142857142855,0.47483203125,0.4863875,0.369325,0.07246376811594203,0.1388888888888889,0.16901408450704225,0.056338028169014086,6.72258064516129,25.83030303030303,0.1095890410958904,2024-09-08,1022400209,NYL,1.0,1.0,1.0,,,,,,,0.25,0.2,1.0,1.0,1.0,,,,1.0,0.25,,,,,,,1.0,,0.030303030303030304,0.2,,,,,0.03571428571428571,,,,1.0,2024,
